time,lat,lon,depth,mag,magType,nst,gap,dmin,rms
2021-02-12T01:10:57.322Z,44.3853,-114.7138,10,2.5,ml,,61,0.256,0.82
2021-02-11T22:52:13.434Z,43.6476,-105.4922,0,3.1,ml,,145,1.25,1.2
2021-02-11T17:52:09.347Z,43.5688,-105.1714,0,3.1,ml,,82,0.989,0.86
2021-02-11T17:20:19.190Z,40.3276667,-122.054,14.96,2.8,md,20,59,0.131,0.12
2021-02-11T11:04:50.487Z,32.955,-100.9056,5,2.9,mb_lg,,37,0.042,0.94
2021-02-11T00:07:14.424Z,41.104,-117.3961,8.6,3.7,ml,8,130.35,0.686,0.1871
2021-02-10T22:15:54.357Z,44.3163,-115.1675,13.03,2.5,ml,,64,0.177,0.44
2021-02-10T17:48:01.584Z,43.8396,-66.464,15.05,2.6,ml,,208,1.123,0.09
2021-02-10T10:04:07.817Z,38.1438,-117.9866,10.4,2.5,ml,28,72.06,0.022,0.1265
2021-02-10T07:57:14.760Z,33.1828333,-115.6075,3.2,2.72,ml,61,43,0.008672,0.23
2021-02-10T07:55:23.350Z,32.739,-115.8285,10.75,2.8,ml,54,85,0.1207,0.27
2021-02-10T04:42:12.240Z,31.522,-115.6781667,5.62,3.07,ml,22,154,0.1585,0.26
2021-02-10T03:59:03.029Z,36.86633333,-97.45566667,5.27,2.7,ml,90,93,0,0.25
2021-02-10T03:45:05.610Z,33.1616667,-115.6115,2.83,2.79,ml,55,42,0.01614,0.22
2021-02-10T01:45:44.230Z,33.1696667,-115.614,3.95,2.69,ml,57,42,0.007903,0.29
2021-02-10T01:27:09.840Z,33.1751667,-115.6113333,3.68,3.76,mw,77,42,0.00428,0.25
2021-02-10T01:25:07.940Z,33.1715,-115.609,2.85,2.72,ml,47,42,0.008152,0.23
2021-02-10T01:24:32.480Z,33.1703333,-115.6128333,4.38,2.94,ml,66,42,0.007497,0.23
2021-02-10T01:01:41.460Z,33.172,-115.5998333,3.6,3.2,ml,24,60,0.01434,0.19
2021-02-10T01:01:15.790Z,33.1753333,-115.6136667,3.77,3.82,mw,92,36,0.002698,0.24
2021-02-09T18:58:31.960Z,37.5268333,-121.8953333,6.9,2.68,md,108,22,0.01475,0.11
2021-02-09T18:23:03.948Z,47.581,-92.708,0,3.2,ml,,81,0.896,0.47
2021-02-09T11:51:26.490Z,33.1581667,-115.6331667,7.86,2.95,ml,70,25,0.02422,0.24
2021-02-09T10:01:15.404Z,44.2915,-115.1267,12.59,2.5,ml,,80,0.139,0.41
2021-02-09T09:21:13.383Z,31.663,-104.2765,5,3.7,mb_lg,,57,0.191,0.28
2021-02-09T05:34:17.170Z,45.51583333,-121.5883333,5.75,3.47,ml,30,76,0.06641,0.16
2021-02-09T00:14:33.612Z,44.2681,-115.1901,11.84,2.7,ml,,83,0.168,0.64
2021-02-08T23:49:42.055Z,44.2909,-115.1695,10,3.3,ml,,82,0.164,0.53
2021-02-08T23:08:51.435Z,38.7325,-97.0262,5,2.8,mb_lg,,144,0.491,0.42
2021-02-08T22:50:38.371Z,36.2434,-106.7668,6.35,2.9,ml,,99,1.319,0.46
2021-02-08T15:15:42.767Z,38.125,-118.0398,10.1,3.8,ml,16,121.33,0.036,0.1547
2021-02-08T14:11:55.410Z,41.635,-122.195,15.5,2.62,md,25,98,0.15,0.14
2021-02-08T13:53:11.172Z,31.6548,-104.3745,5,3.7,mb,,62,0.108,0.61
2021-02-08T13:03:34.630Z,32.7483333,-115.8233333,11.43,2.59,ml,60,80,0.1282,0.27
2021-02-08T10:39:29.720Z,31.7259,-104.3482,8.67,3.8,ml,,44,0.062,0.33
2021-02-08T10:27:07.091Z,31.6734,-104.3918,7,3.4,ml,,57,0.093,0.26
2021-02-08T08:00:12.430Z,32.7456667,-115.8288333,11.43,3.45,ml,72,82,0.1256,0.29
2021-02-08T06:57:19.871Z,40.2529,-119.5306,9.4,2.5,ml,15,286.58,0.175,0.1944
2021-02-08T04:02:32.444Z,44.5326,-115.2485,15.12,2.6,ml,,82,0.38,0.75
2021-02-08T01:01:40.730Z,39.246,-123.0973333,6.35,2.64,md,39,56,0.0974,0.09
2021-02-08T00:45:33.050Z,37.4978333,-121.8266667,5.13,3.22,mw,132,27,0.04581,0.1
2021-02-08T00:15:24.370Z,37.4463333,-118.5576667,12.59,2.77,md,26,80,0.09311,0.08
2021-02-07T21:11:20.539Z,34.36566667,-97.424,5.97,2.67,ml,95,82,0.040492054,0.3
2021-02-07T20:52:25.081Z,38.1578,-117.846,10.1,3.7,ml,15,67.47,0.021,0.1694
2021-02-07T20:40:52.485Z,29.2317,-97.5893,5,3,mb_lg,,143,0.176,0.65
2021-02-07T19:19:24.405Z,31.6687,-104.4039,5,2.8,ml,,60,0.082,0.19
2021-02-07T19:12:40.818Z,31.6708,-104.4031,5,2.8,ml,,59,0.083,0.29
2021-02-07T18:57:51.030Z,35.9771667,-117.3241667,2.6,3.41,ml,42,56,0.0922,0.16
2021-02-07T14:21:35.120Z,40.3633333,-124.4471667,17.54,2.55,md,20,253,0.1095,0.11
2021-02-07T13:06:41.456Z,32.9094,-100.8999,5,2.8,mb_lg,,33,0.027,0.48
2021-02-07T01:57:20.081Z,38.1634,-118.0628,7.1,3.3,ml,15,123.96,0.009,0.1924
2021-02-07T00:25:47.300Z,33.216,-115.9766667,10.04,2.56,ml,105,19,0.06439,0.22
2021-02-06T23:23:04.728Z,38.1708,-118.0636,7.3,2.8,ml,16,129.44,0.014,0.1493
2021-02-06T23:10:17.227Z,38.169,-118.0747,7.9,3.7,ml,16,120.01,0.02,0.1735
2021-02-06T23:04:52.700Z,36.0066667,-120.5775,4.69,2.62,md,57,62,0.03529,0.08
2021-02-06T10:01:27.899Z,36.292,-97.52033333,7.28,3.36,ml,100,27,0,0.19
2021-02-06T05:22:59.350Z,31.6582,-104.5263,5,2.7,ml,,69,0.024,0.56
2021-02-05T17:59:13.750Z,36.28733333,-97.51583333,5,2.58,ml,89,36,0,0.26
2021-02-05T17:48:45.719Z,36.289,-97.51583333,6.67,4.2,mwr,89,27,0,0.21
2021-02-05T17:29:35.130Z,36.29,-97.51483333,5,2.58,ml,95,27,0,0.24
2021-02-05T17:16:09.600Z,47.559,-92.6905,0,3.4,ml,,80,0.894,0.38
2021-02-05T16:17:37.100Z,36.28816667,-97.51966667,6.59,3.65,ml,64,52,0.19436186,0.22
2021-02-05T16:16:56.929Z,36.28483333,-97.5115,6.66,3.52,ml,101,27,0,0.16
2021-02-05T10:33:23.179Z,44.324,-115.15,10,2.5,ml,,81,0.172,0.53
2021-02-05T07:05:40.363Z,44.3166,-115.2102,13.13,3.5,ml,,84,0.203,0.47
2021-02-04T14:22:51.969Z,38.1702,-117.8406,10.9,2.9,ml,15,60.07,0.026,0.1764
2021-02-04T14:08:38.627Z,37.0335,-104.9272,3.46,2.7,ml,,81,0.145,0.18
2021-02-04T14:04:17.140Z,31.5188333,-115.624,5.62,2.58,ml,18,189,0.1866,0.15
2021-02-04T08:04:03.460Z,40.2805,-124.4521667,20.99,2.62,md,25,253,0.0842,0.1
2021-02-04T06:39:29.480Z,38.1703,-118.0717,6.2,2.8,ml,15,131.24,0.019,0.1388
2021-02-04T04:03:04.190Z,36.4913333,-81.1313333,1.54,2.56,md,22,75,0.04419,0.34
2021-02-04T02:36:35.834Z,44.5405,-115.2568,16.44,3,ml,,82,0.39,0.64
2021-02-03T20:27:17.039Z,35.11366667,-95.38083333,7.28,2.88,ml,44,94,0,0.19
2021-02-03T19:37:02.333Z,31.7225,-104.5923,2.23,2.8,ml,,68,0.072,0.28
2021-02-03T12:55:11.689Z,44.2839,-115.0635,8.18,2.5,ml,,88,0.1,0.75
2021-02-03T12:51:02.328Z,38.1516,-118.1049,7.9,2.8,ml,17,129.43,0.042,0.1829
2021-02-03T09:42:45.980Z,32.7421667,-115.8221667,9.15,2.75,ml,56,84,0.1229,0.27
2021-02-03T09:36:55.210Z,32.7431667,-115.8255,10.75,2.86,ml,57,83,0.1255,0.26
2021-02-03T09:23:36.290Z,32.7516667,-115.8261667,11.24,3.74,mw,74,78,0.1284,0.29
2021-02-03T05:12:40.410Z,37.8631667,-122.2435,9.85,2.63,md,99,20,0.0109,0.07
2021-02-03T03:20:42.388Z,39.2266,-114.9148,5,2.5,ml,,49,1.319,0.59
2021-02-03T02:27:39.880Z,36.35833333,-97.3615,7.92,2.93,ml,79,34,0,0.22
2021-02-02T10:35:26.537Z,38.1939,-117.7357,9.9,2.9,ml,17,60.58,0.035,0.1529
2021-02-02T04:38:24.966Z,44.4243,-115.1824,16.82,2.5,ml,,81,0.264,0.29
2021-02-02T03:03:23.564Z,31.6581,-104.5426,7.86,3.1,ml,,78,0.037,0.64
2021-02-01T20:13:14.516Z,43.6932,-105.3416,0,2.8,ml,,118,1.036,0.66
2021-02-01T19:49:10.560Z,36.28016667,-97.50066667,7.46,2.83,ml,101,27,0,0.19
2021-02-01T19:27:20.008Z,45.1065,-106.8404,0,2.8,ml,,64,1.639,0.66
2021-02-01T15:27:29.456Z,31.6679,-104.4023,5,3.4,mwr,,61,0.084,0.34
2021-02-01T04:52:38.738Z,32.946,-100.9149,5,2.7,mb_lg,,37,0.03,0.76
2021-02-01T04:18:48.290Z,32.7506667,-115.8283333,11.28,3.53,ml,61,79,0.1298,0.27
2021-02-01T02:45:20.705Z,32.0979,-102.0928,5,2.6,mb_lg,,36,0.167,0.36
2021-02-01T00:58:55.414Z,31.6735,-104.3788,6.88,3.1,ml,,57,0.104,0.34
2021-02-01T00:12:40.220Z,33.1683333,-115.6446667,5.49,2.59,ml,66,31,0.02369,0.23
2021-01-31T20:42:01.060Z,33.171,-115.649,5.12,2.57,ml,71,30,0.02525,0.23
2021-01-31T20:02:18.939Z,44.463,-115.1986,10.39,2.6,ml,,82,0.302,1.01
2021-01-31T19:52:34.355Z,44.4572,-115.21,10.89,2.7,ml,,82,0.302,0.96
2021-01-31T18:55:06.264Z,43.6348,-105.2416,0,3,ml,,124,0.998,0.34
2021-01-31T16:26:21.060Z,38.172,-117.9552,0,2.5,ml,10,107.04,0.038,0.24
2021-01-31T09:20:24.130Z,39.4115,-122.1296667,26.11,2.56,ml,31,45,0.1497,0.18
2021-01-31T03:47:31.139Z,44.3127,-115.0537,10,2.5,ml,,61,0.12,0.52
2021-01-30T23:11:46.610Z,31.6687,-104.3849,6.04,2.5,mb_lg,,59,0.098,0.31
2021-01-30T22:47:39.780Z,31.6639,-104.3958,6.01,2.5,mb_lg,,62,0.089,0.33
2021-01-30T20:01:38.678Z,43.7675,-105.2767,0,3.2,ml,,81,0.963,0.65
2021-01-30T16:10:51.310Z,32.7525,-115.8276667,10.12,2.67,ml,65,78,0.1286,0.29
2021-01-30T11:17:29.930Z,38.123,-118.0353,0.8,2.5,ml,23,81.42,0.067,0.25
2021-01-30T09:10:29.848Z,31.6682,-104.4117,5,3.4,ml,,61,0.075,0.52
2021-01-30T07:13:46.193Z,31.6842,-104.3955,5,2.6,ml,,51,0.091,0.65
2021-01-29T23:46:29.460Z,35.8973333,-117.6955,2.48,2.51,ml,35,33,0.06235,0.17
2021-01-29T20:43:48.780Z,45.8261,-106.7159,0,2.9,ml,,99,0.927,0.68
2021-01-29T16:23:07.357Z,31.5947,-103.9943,7.13,2.7,ml,,49,0.078,0.28
2021-01-29T14:00:02.500Z,38.9151667,-122.8808333,4.46,2.52,md,62,100,0.0567,0.07
2021-01-29T13:00:08.740Z,38.914,-122.8808333,4.95,2.97,ml,67,79,0.05554,0.07
2021-01-29T07:15:25.146Z,31.0836,-103.256,2.65,2.5,ml,,53,0.041,0.75
2021-01-29T04:07:18.034Z,38.1693,-117.8927,9.2,2.9,ml,26,48.45,0.019,0.1456
2021-01-29T02:25:04.310Z,35.6716667,-117.5426667,8.25,3.2,ml,47,53,0.09966,0.17
2021-01-28T23:27:50.215Z,44.2853,-115.1865,13.1,2.7,ml,,66,0.172,1.08
2021-01-28T19:09:21.669Z,31.9315,-102.3073,2.48,2.5,mb_lg,,44,0.003,0.38
2021-01-28T18:18:48.819Z,47.5653,-92.6191,0,3.1,ml,,81,0.848,0.55
2021-01-28T06:26:58.680Z,33.1835,-115.607,4.89,2.55,ml,57,43,0.009416,0.23
2021-01-28T06:00:06.560Z,38.8248333,-122.8085,1.79,2.84,md,77,27,0.001891,0.05
2021-01-28T05:40:34.350Z,33.1816667,-115.612,3.65,2.66,ml,57,42,0.00518,0.23
2021-01-27T22:05:02.636Z,31.6262,-104.3194,5,2.5,ml,,60,0.148,0.38
2021-01-27T20:38:09.560Z,40.3178333,-124.5661667,21.51,2.81,md,21,257,0.1735,0.13
2021-01-27T20:08:54.051Z,45.2234,-106.8795,0,3.2,ml,,90,1.535,1.14
2021-01-27T19:37:11.443Z,31.6799,-104.536,5,2.9,ml,,68,0.032,0.38
2021-01-27T16:53:18.944Z,38.1519,-117.9548,10,3,ml,28,37.36,0.013,0.1243
2021-01-27T02:00:13.353Z,38.3588,-118.1969,10.1,2.6,ml,29,56.17,0.081,0.1314
2021-01-26T21:02:38.972Z,43.7633,-105.3418,0,2.7,ml,,132,1.008,0.44
2021-01-26T07:48:47.420Z,33.0896667,-117.6228333,13.77,3.14,ml,75,123,0.232,0.18
2021-01-26T04:56:36.514Z,44.3141,-115.1547,12.1,2.6,ml,,81,0.169,0.41
2021-01-26T04:49:20.038Z,44.3198,-115.1677,12.77,2.7,ml,,82,0.179,0.57
2021-01-25T21:16:02.198Z,38.6702,-117.6642,16.7,2.5,ml,24,95.12,0.411,0.1289
2021-01-25T20:52:28.360Z,32.7383333,-115.8236667,10.72,3.01,ml,53,52,0.1209,0.27
2021-01-25T18:01:03.031Z,44.4415,-115.2175,10,2.6,ml,,57,0.292,0.78
2021-01-25T17:28:57.190Z,36.7833333,-89.3856667,4.39,2.65,md,54,53,0.06984,0.2
2021-01-25T14:28:40.659Z,31.5956,-104.0033,5,2.9,ml,,49,0.074,0.65
2021-01-25T01:41:31.339Z,36.29683333,-98.17816667,7.95,2.63,ml,101,42,0,0.21
2021-01-24T23:27:23.130Z,37.5028333,-118.8675,4.96,2.63,md,31,68,0.09224,0.03
2021-01-24T22:16:08.040Z,37.5058333,-118.8673333,5.45,2.54,md,30,67,0.08937,0.04
2021-01-24T21:07:59.710Z,36.5738333,-89.6161667,6.24,2.54,md,66,31,0.02509,0.12
2021-01-24T12:12:30.498Z,31.6719,-104.5806,4.41,2.7,ml,,71,0.068,0.57
2021-01-24T11:31:27.664Z,31.7045,-104.1423,5,2.5,ml,,48,0.099,0.5
2021-01-24T04:12:14.695Z,38.1667,-117.8344,8.4,3.1,ml,15,45,0.03,0.1467
2021-01-24T01:20:51.813Z,38.1428,-117.9893,10.5,2.6,ml,29,89.53,0.024,0.2128
2021-01-24T00:54:18.880Z,32.6051667,-115.736,4.3,2.65,ml,49,120,0.04478,0.24
2021-01-23T22:26:35.580Z,32.7473333,-115.8268333,10.31,2.58,ml,53,49,0.128,0.27
2021-01-23T15:16:13.560Z,35.2688333,-92.4045,6.37,2.78,md,28,76,0.09683,0.33
2021-01-23T04:13:13.950Z,35.7096667,-117.5761667,7.59,2.69,ml,37,71,0.09234,0.14
2021-01-22T17:01:53.250Z,42.5845,-111.3475,5,2.9,ml,,43,0.256,0.55
2021-01-22T16:31:32.206Z,38.1611,-117.8372,9.6,2.7,ml,26,49.05,0.027,0.1256
2021-01-22T15:45:20.530Z,33.2698333,-115.9985,3.29,2.92,ml,82,24,0.01474,0.2
2021-01-22T14:15:05.310Z,31.5266667,-115.683,2.23,2.53,ml,8,152,0.1601,0.06
2021-01-22T13:15:29.683Z,38.1817,-117.8736,8.7,3,ml,34,40.14,0.02,0.1753
2021-01-22T00:48:11.350Z,37.9686667,-122.027,15.44,3.01,ml,112,46,0.009581,0.11
2021-01-21T20:34:09.760Z,37.6365,-118.9278333,5.67,2.6,md,29,61,0.02536,0.04
2021-01-21T19:15:17.699Z,44.0367,-105.4379,0,2.9,ml,,74,1.013,0.87
2021-01-21T17:29:25.823Z,44.4266,-115.2516,10,3,ml,,84,0.297,0.58
2021-01-21T15:19:34.140Z,35.554,-120.8116667,3.87,2.67,md,46,69,0.07298,0.06
2021-01-21T13:58:27.464Z,44.2923,-115.1634,10,2.6,ml,,66,0.161,0.81
2021-01-21T13:36:07.630Z,31.5335,-115.7333333,5.2,3.16,ml,19,136,0.1481,0.22
2021-01-21T12:29:45.326Z,36.9343,-104.9136,8.2,3,ml,,103,0.137,0.54
2021-01-21T10:52:16.661Z,38.1907,-117.7412,10.4,2.8,ml,26,71.61,0.037,0.1386
2021-01-21T09:36:40.386Z,46.97,-112.7793,10,3,ml,,45,0.085,0.72
2021-01-21T07:17:56.416Z,38.154,-117.939,11.6,3,ml,31,35.4,0.022,0.1498
2021-01-21T05:18:49.475Z,38.192,-117.7666,3.6,2.5,ml,24,68.52,0.039,0.0945
2021-01-21T01:23:55.130Z,35.9668333,-117.9121667,3.23,3.29,ml,57,35,0.04447,0.16
2021-01-21T01:22:24.920Z,35.9658333,-117.9123333,3,3.54,ml,60,36,0.04544,0.17
2021-01-20T21:02:17.337Z,43.7603,-105.3138,0,3.5,ml,,59,0.991,0.59
2021-01-20T16:31:58.950Z,33.9186667,-118.2716667,19.76,3.52,ml,145,24,0.03284,0.23
2021-01-20T14:59:43.686Z,26.5941,-110.9635,10,4.7,mb,,78,1.35,0.63
2021-01-20T08:22:01.465Z,31.6781,-104.4285,6.39,3.3,ml,,53,0.062,0.24
2021-01-20T00:18:51.360Z,35.7998333,-117.6241667,6.67,2.63,ml,43,50,0.02686,0.14
2021-01-19T04:22:20.290Z,38.4765,-122.7175,4.79,2.68,md,97,39,0.0288,0.13
2021-01-19T03:37:23.791Z,44.2604,-115.0605,10,2.7,ml,,68,0.082,0.63
2021-01-18T22:19:32.622Z,45.0441,-106.8445,0,2.9,ml,,99,1.701,0.72
2021-01-18T20:59:24.876Z,43.8535,-105.2544,0,3,ml,,112,0.919,1.02
2021-01-18T18:18:23.470Z,44.306,-115.0503,6.05,2.6,ml,,66,0.113,0.93
2021-01-18T18:03:28.614Z,38.1899,-117.7437,10.2,2.5,ml,28,71.34,0.038,0.1614
2021-01-18T13:30:51.067Z,38.1859,-117.7393,9.8,2.6,ml,26,71.32,0.042,0.1399
2021-01-18T11:27:06.880Z,36.661,-89.5273333,5.37,2.63,md,66,27,0.051,0.12
2021-01-18T10:36:38.560Z,36.9705,-112.9295,19.9,2.58,ml,18,83,0.0976,0.12
2021-01-18T07:29:46.520Z,35.9515,-117.4663333,2.82,3.27,ml,47,36,0.1078,0.17
2021-01-18T05:00:53.692Z,38.1655,-118.0699,7.7,3.5,ml,28,42.15,0.015,0.094
2021-01-18T01:12:47.830Z,39.0193333,-123.0815,1.38,2.8,md,54,71,0.02678,0.12
2021-01-17T23:38:31.710Z,45.3205,-121.6998333,5.64,2.71,ml,21,86,0.01694,0.14
2021-01-17T23:26:21.970Z,45.33283333,-121.6936667,4.98,2.54,ml,21,45,0.01212,0.16
2021-01-17T19:03:35.010Z,31.629,-104.2343,5,2.9,ml,,57,0.155,0.52
2021-01-17T18:37:41.934Z,44.6871,-67.6285,5,2.9,mb_lg,,165,0.123,0.38
2021-01-17T17:14:10.831Z,31.6732,-104.4106,5,2.6,ml,,57,0.077,0.33
2021-01-17T14:07:01.690Z,44.3088,-115.146,10,2.8,ml,,42,0.16,0.9
2021-01-17T11:30:05.370Z,32.0018333,-116.1511667,19.53,2.76,ml,19,102,0.1726,0.21
2021-01-17T09:20:10.196Z,38.1646,-118.0672,7.8,2.5,ml,28,42.18,0.013,0.1184
2021-01-17T04:19:41.492Z,44.284,-114.7882,10,2.9,ml,,54,0.152,0.61
2021-01-17T04:06:03.950Z,36.8658333,-121.6086667,8.01,2.98,md,80,35,0.03302,0.12
2021-01-17T04:02:30.610Z,38.7941667,-122.735,1.57,2.69,md,44,44,0.011,0.05
2021-01-17T04:01:27.110Z,36.8673333,-121.6105,8.32,4.2,mw,153,27,0.03114,0.14
2021-01-17T03:30:32.420Z,36.1911667,-118.0908333,0.96,3.36,ml,43,48,0.1358,0.17
2021-01-17T03:14:49.720Z,36.1875,-118.0923333,1.52,3.75,mw,46,48,0.1347,0.18
2021-01-17T02:49:08.800Z,36.1876667,-118.0938333,1.11,4.02,mw,46,48,0.1358,0.19
2021-01-17T01:51:42.810Z,40.6106667,-121.6735,-1.59,2.79,md,22,52,0.1062,0.14
2021-01-16T23:28:04.441Z,39.4632,-117.7779,1.4,2.6,ml,17,87.78,0.305,0.1764
2021-01-16T10:38:27.030Z,37.9088333,-118.5443333,6.44,2.52,md,40,64,0.1905,0.08
2021-01-16T10:32:38.465Z,38.1744,-118.0807,3.4,2.5,ml,29,80.7,0.027,0.1628
2021-01-16T07:28:16.350Z,37.9088333,-118.5501667,7.47,2.68,md,40,62,0.1948,0.11
2021-01-16T07:16:02.120Z,37.9091667,-118.549,4.72,3.3,ml,44,62,0.1938,0.07
2021-01-16T06:56:34.230Z,37.9066667,-118.5508333,8.05,2.76,md,34,67,0.196,0.06
2021-01-16T06:55:28.100Z,37.9086667,-118.5516667,4.63,2.55,md,32,67,0.1959,0.08
2021-01-16T06:52:19.220Z,37.9118333,-118.5488333,6.27,2.96,ml,38,67,0.1927,0.08
2021-01-16T06:52:00.740Z,37.9085,-118.5475,6.11,3,ml,40,62,0.1929,0.07
2021-01-16T06:32:15.470Z,37.908,-118.5505,6.55,2.85,md,40,62,0.1953,0.09
2021-01-16T06:31:26.630Z,37.9091667,-118.5536667,4.89,2.55,md,42,62,0.1972,0.07
2021-01-16T02:13:36.399Z,36.20783333,-98.40383333,6.95,2.59,ml,96,43,0,0.19
2021-01-15T23:19:50.348Z,31.1198,-103.11,5,2.5,ml,,52,0.036,0.52
2021-01-15T22:50:15.560Z,37.9103333,-118.5456667,7.96,2.92,ml,47,63,0.1909,0.06
2021-01-15T22:11:07.870Z,37.9106667,-118.5385,7.68,3.9,mw,50,63,0.1855,0.06
2021-01-15T20:38:11.710Z,37.9103333,-118.5445,5.78,2.92,ml,44,63,0.19,0.06
2021-01-15T20:08:27.113Z,43.4558,-105.164,0,3.4,ml,,86,1.053,0.95
2021-01-15T20:02:03.460Z,37.9133333,-118.541,8.71,2.87,ml,29,119,0.1864,0.08
2021-01-15T20:01:47.380Z,37.9095,-118.5448333,6.12,2.86,ml,47,63,0.1906,0.06
2021-01-15T18:17:00.770Z,35.9416667,-89.9153333,8.43,2.8,md,56,29,0.04804,0.18
2021-01-15T15:45:45.458Z,38.1864,-117.7391,10.2,3.9,ml,31,58.09,0.042,0.1171
2021-01-15T13:22:15.732Z,38.1385,-118.0402,3.3,2.7,ml,25,43.3,0.024,0.1168
2021-01-14T23:30:11.147Z,35.2448,-101.5672,5,2.9,mb_lg,,77,0.113,0.77
2021-01-14T21:02:26.576Z,40.6144,-109.4753,0,3.1,ml,,91,0.083,0.65
2021-01-14T19:18:10.680Z,37.9708333,-122.0406667,15.24,3.63,mw,199,29,0.002813,0.19
2021-01-14T18:26:39.325Z,47.6223,-92.6147,0,3.2,ml,,83,0.821,0.77
2021-01-14T05:05:21.449Z,39.7277,-98.3762,5,2.8,mb_lg,,93,1.329,0.52
2021-01-13T12:08:25.245Z,31.6736,-104.4199,5,2.8,ml,,57,0.069,0.61
2021-01-13T10:00:18.040Z,40.2858333,-124.3805,20.2,2.56,md,18,235,0.02912,0.08
2021-01-13T08:26:31.150Z,36.7693333,-121.4776667,4.76,2.82,md,77,44,0.01936,0.17
2021-01-13T08:21:30.830Z,35.6588333,-117.476,6.45,2.54,ml,39,94,0.07305,0.14
2021-01-13T04:12:23.360Z,40.2915,-124.498,17.44,2.73,md,19,250,0.1189,0.11
2021-01-12T20:01:58.855Z,45.1945,-106.8854,0,3,ml,,88,1.564,0.56
2021-01-12T15:09:17.172Z,31.6678,-104.4102,5,2.5,ml,,61,0.077,0.47
2021-01-12T07:21:43.880Z,41.6475,-112.3286667,5.1,2.92,ml,36,67,0.08262,0.21
2021-01-12T03:25:08.460Z,40.272,-124.4038333,20.64,3.23,ml,29,230,0.1042,0.14
2021-01-11T20:23:48.108Z,37.2986,-97.4802,5,2.6,mb_lg,,144,0.265,0.33
2021-01-11T09:01:28.522Z,44.5104,-115.2275,10,2.7,ml,,52,0.353,0.63
2021-01-11T02:20:52.310Z,39.4016667,-120.172,9.81,2.63,md,15,49,0.1112,0.1
2021-01-10T18:14:56.655Z,38.3814,-118.5918,5.4,2.6,ml,25,49.43,0.147,0.1272
2021-01-10T17:47:52.729Z,38.1423,-117.8995,8.4,3.9,ml,24,41.94,0.026,0.1683
2021-01-10T15:56:25.458Z,44.5363,-115.2361,10,2.5,ml,,92,0.379,1.12
2021-01-10T09:55:21.028Z,38.1644,-117.8623,7.2,2.5,ml,25,44.54,0.008,0.1262
2021-01-10T08:21:03.920Z,33.1778333,-115.6095,3.18,3.34,ml,68,42,0.01217,0.23
2021-01-10T07:01:48.420Z,33.1763333,-115.6075,2.94,2.9,ml,77,42,0.00692,0.23
2021-01-10T06:52:15.580Z,37.3018,-97.4731,5,2.7,mb_lg,,96,0.272,0.25
2021-01-10T02:50:54.838Z,31.5828,-104.244,5,2.5,mb_lg,,58,0.169,0.26
2021-01-09T22:41:51.810Z,36.6196667,-121.2283333,5.42,2.51,md,71,50,0.05904,0.09
2021-01-09T21:38:49.966Z,31.6393,-104.225,5,2.6,mb_lg,,56,0.149,0.45
2021-01-09T21:26:05.970Z,40.356,-124.3585,19.18,2.85,ml,28,198,0.06612,0.11
2021-01-09T17:30:54.408Z,38.1377,-117.9724,10.8,2.7,ml,27,72.26,0.01,0.1147
2021-01-09T15:25:24.819Z,28.4614,-100.405,5,3,mb_lg,,217,0.901,0.88
2021-01-09T13:10:46.070Z,40.34,-124.4333333,18.22,2.82,md,26,249,0.08641,0.11
2021-01-09T09:34:06.234Z,40.0345,-119.6581,11.2,2.8,ml,30,99.81,0.147,0.1481
2021-01-09T07:17:42.279Z,44.2243,-115.0222,10,2.5,ml,,61,0.039,0.61
2021-01-09T04:12:49.054Z,40.03,-119.6386,8.9,2.6,ml,24,148.15,0.157,0.1784
2021-01-09T00:00:09.330Z,36.3548333,-119.7653333,24.67,2.75,ml,38,74,0.2848,0.19
2021-01-08T12:12:11.693Z,31.6606,-104.3679,5,2.6,ml,,61,0.113,0.26
2021-01-08T08:12:32.006Z,32.0431,-102.3051,2.93,2.5,mb_lg,,38,0.061,0.38
2021-01-08T03:39:31.690Z,38.1696,-117.8513,10.4,2.9,ml,32,45.67,0.018,0.1608
2021-01-07T21:45:36.292Z,43.4426,-105.4311,0,3.3,ml,,78,1.217,0.81
2021-01-07T18:19:44.316Z,47.6461,-92.5679,0,3.1,ml,,84,0.783,0.86
2021-01-07T18:13:49.630Z,41.649,-112.3346667,2.75,2.66,ml,39,68,0.08698,0.24
2021-01-07T11:44:06.930Z,37.428,-121.7715,9.74,2.99,ml,125,31,0.03203,0.08
2021-01-07T04:55:33.153Z,31.6621,-104.3053,5,3.1,ml,,58,0.111,0.42
2021-01-06T21:04:00.580Z,31.611,-115.9981667,8.65,3.37,ml,14,155,0.2853,0.18
2021-01-06T19:05:08.283Z,44.5436,-115.1982,10,2.5,ml,,65,0.373,0.73
2021-01-06T18:30:09.762Z,47.4073,-93.1401,0,3,ml,,72,1.235,0.68
2021-01-06T17:33:27.722Z,31.635,-104.4594,7.41,2.5,ml,,67,0.048,0.34
2021-01-06T15:38:32.480Z,44.7415,-110.6566667,4.72,3.16,ml,29,64,0.03055,0.17
2021-01-06T13:50:19.057Z,31.6603,-104.3521,6.42,2.5,ml,,61,0.121,0.32
2021-01-06T10:35:54.770Z,35.3645,-117.8938333,6.61,2.81,ml,67,30,0.1045,0.19
